domain,canonical_url,category,source,selection_method,selection_timestamp
dti.net,https://dti.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
earthlink.net,https://earthlink.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
echonyc.com,https://echonyc.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
eskimo.com,https://eskimo.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
eskimo.org,https://eskimo.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
everything2.com,https://everything2.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
fasterthanli.me,https://fasterthanli.me,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
fasterthanlime.com,https://fasterthanlime.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
fefe.de,https://fefe.de,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
flak.tedunangst.com,https://flak.tedunangst.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
flash.net,https://flash.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
frogfind.com,https://frogfind.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
grex.org,https://grex.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gwern.net,https://gwern.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
h2g2.com,https://h2g2.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
hal-pc.org,https://hal-pc.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
halcyon.com,https://halcyon.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
idlewords.com,https://idlewords.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
inch.com,https://inch.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
interport.net,https://interport.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
jvns.ca,https://jvns.ca,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
jwz.org,https://jwz.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kottke.org,https://kottke.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
krebsonsecurity.com,https://krebsonsecurity.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kuro5hin.org,https://kuro5hin.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
lawblog.de,https://lawblog.de,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
macwright.com,https://macwright.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
maine.rr.com,https://maine.rr.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
marginalrevolution.com,https://marginalrevolution.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
meatballwiki.org,https://meatballwiki.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
metafilter.com,https://metafilter.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
midcoast.com,https://midcoast.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mindspring.com,https://mindspring.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mtaonline.net,https://mtaonline.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
neosoft.com,https://neosoft.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nerdcore.de,https://nerdcore.de,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
netzpolitik.org,https://netzpolitik.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
norvig.com,https://norvig.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nwlink.com,https://nwlink.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nyx.net,https://nyx.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
oddpost.com,https://oddpost.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
olympus.net,https://olympus.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
overcomingbias.com,https://overcomingbias.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
pacbell.net,https://pacbell.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
panix.com,https://panix.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
panix.org,https://panix.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
paulgraham.com,https://paulgraham.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-001.net,https://personal-site-001.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-003.net,https://personal-site-003.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-005.net,https://personal-site-005.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-007.net,https://personal-site-007.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-009.net,https://personal-site-009.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-011.net,https://personal-site-011.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-013.net,https://personal-site-013.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-015.net,https://personal-site-015.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-017.net,https://personal-site-017.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-019.net,https://personal-site-019.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-021.net,https://personal-site-021.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-023.net,https://personal-site-023.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
personal-site-025.net,https://personal-site-025.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
phantom.com,https://phantom.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
pipeline.com,https://pipeline.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
prog21.dadgum.com,https://prog21.dadgum.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ptialaska.net,https://ptialaska.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
rachelbythebay.com,https://rachelbythebay.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
rain.org,https://rain.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
rawtext.club,https://rawtext.club,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sbcglobal.net,https://sbcglobal.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
schneier.com,https://schneier.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
scripting.com,https://scripting.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sdf-eu.org,https://sdf-eu.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sdf.org,https://sdf.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
shkspr.mobi,https://shkspr.mobi,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
shore.net,https://shore.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
simonwillison.net,https://simonwillison.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
slashdot.org,https://slashdot.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sover.com,https://sover.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sover.net,https://sover.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
spacejam.com,https://spacejam.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
speakeasy.org,https://speakeasy.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
stallman.org,https://stallman.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
steve-yegge.blogspot.com,https://steve-yegge.blogspot.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
swbell.net,https://swbell.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
swyx.io,https://swyx.io,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tavi.sourceforge.net,https://tavi.sourceforge.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tbray.org,https://tbray.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tedunangst.com,https://tedunangst.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
teleport.com,https://teleport.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
teleport.org,https://teleport.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
textfiles.com,https://textfiles.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
thecia.net,https://thecia.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tiac.com,https://tiac.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tiac.net,https://tiac.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-002.org,https://tilde-user-002.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-004.org,https://tilde-user-004.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-006.org,https://tilde-user-006.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-008.org,https://tilde-user-008.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-010.org,https://tilde-user-010.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-012.org,https://tilde-user-012.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-014.org,https://tilde-user-014.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-016.org,https://tilde-user-016.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-018.org,https://tilde-user-018.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-020.org,https://tilde-user-020.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-022.org,https://tilde-user-022.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-024.org,https://tilde-user-024.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde-user-026.org,https://tilde-user-026.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde.club,https://tilde.club,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tilde.town,https://tilde.town,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
toastytech.com,https://toastytech.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
troyhunt.com,https://troyhunt.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ultranet.com,https://ultranet.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
undeadly.org,https://undeadly.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
usemod.com,https://usemod.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
waxy.org,https://waxy.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wiby.me,https://wiby.me,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wolfenet.com,https://wolfenet.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
world.std.com,https://world.std.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
zombo.com,https://zombo.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
